bnf_code	drug_name	bnf_6	status	ptr_approved
4030400	Venlalic XL 37.5mg tablets (DB Ashbourne Ltd)	40304	y	
4030400	Venlalic XL 75mg tablets (Dallas Burston Ashbourne Ltd)	40304	y	
4030400	Venlalic XL 75mg tablets (DB Ashbourne Ltd)	40304	y	
4030400	Venlalic XL 75mg tablets (Ethypharm UK Ltd)	40304	y	
4070300	Versatis 5% medicated plasters (Grunenthal Ltd)	40703	n	
4070300	VERSATIS MEDICATED plaster 5%	40703	n	
4080100	Vigabatrin 500mg tablets	40801	n	
0408010X0AAAAAA	Vigabatrin TABS 500MG	40801	n	
100101	Vioxx  Tablets  12.5 mg	100101	y	yes_approved
100101	Vioxx  Tablets  25 mg	100101	y	yes_approved
100101	VIOXX 12.5 MG	100101	y	yes_approved
100101	VIOXX 12.5 MG TABLET	100101	y	yes_approved
100101	VIOXX 12.5MG	100101	y	yes_approved
100101	vioxx 12.5mg	100101	y	yes_approved
100101	Vioxx 12.5mg tab	100101	y	yes_approved
100101	vioxx 12.5mg tab	100101	y	yes_approved
100101	VIOXX 12.5MG TAB	100101	y	yes_approved
100101	VIOXX 12.5MG TABLETS	100101	y	yes_approved
100101	VIOXX 25MG TAB	100101	y	yes_approved
100101	VIOXX 25MG TABLET	100101	y	yes_approved
100101	vioxx 25mg Tabs	100101	y	yes_approved
100101	Vioxx TAB 25MG 28	100101	y	yes_approved
100101	VIOXX TABLETS 12.5MG	100101	y	yes_approved
100101	VIOXX TABLETS 25MG	100101	y	yes_approved
100101	Vioxx TABLETS 25MG	100101	y	yes_approved
100101	VIOXX tablets TAB 12.5mg-P42 0	100101	y	yes_approved
100101	Vioxx TABS 12.5MG	100101	y	yes_approved
100101	Vioxx TABS 25mg	100101	y	yes_approved
100101	Vioxx TABS 25MG	100101	y	yes_approved
100101	Vioxxacute  Tablets  25 mg	100101	y	yes_approved
100101	VIOXXACUTE TABLETS 25MG	100101	y	yes_approved
100101	VIOXXACUTE TABLETS 50MG	100101	y	yes_approved
100101	vioxxacute TABS 50mg	100101	y	yes_approved
100101	Volsaid Retard 100  M/R tablets  100 mg	100101	y	yes_approved
10010100	Volsaid Retard 100 tablets (Chiesi Ltd)	100101	y	yes_approved
100101	Volsaid Retard 75  M/R tablets  75 mg	100101	y	yes_approved
10010100	Volsaid Retard 75 tablets (Chiesi Ltd)	100101	y	yes_approved
100101	VOLSAID RETARD TABLETS 100MG	100101	y	yes_approved
100101	Volsaid Retard TABS 100MG	100101	y	yes_approved
100101	Volsaid Retard TABS 75MG	100101	y	yes_approved
1001010C0BBAGAJ	Voltarol  Dispersible tablets  50 mg	100101	y	yes_approved
1003020U0BBAAAA	Voltarol  Emulgel  1.16 %	100302	n	
1001010C0BBADAC	Voltarol  Suppositories  100 mg	100101	y	yes_approved
1001010C0BBAJAU	Voltarol  Suppositories  50 mg	100101	y	yes_approved
1001010C0BBAAAD	Voltarol  Tablets  25 mg	100101	y	yes_approved
1001010C0BBABAE	Voltarol  Tablets  50 mg	100101	y	yes_approved
10030250	Voltarol 1.16% Emulgel (GlaxoSmithKline Consumer Healthcare)	100302	n	
10030250	Voltarol 1.16% Emulgel (Novartis Consumer Health UK Ltd)	100302	n	
10030250	Voltarol 1.16% Emulgel P (Novartis Consumer Health UK Ltd)	100302	n	
10030250	Voltarol 1% Emulgel (Novartis Consumer Health UK Ltd)	100302	n	
10030250	Voltarol 1% Emulgel P (Novartis Consumer Health UK Ltd)	100302	n	
10030250	Voltarol 12 Hour 2% Emulgel P (Novartis Consumer Health U...	100302	n	
100302	Voltarol 12 Hour Emulgel P  Gel  2.32 %	100302	n	
10030250	Voltarol 12 Hour Emulgel P 2.32% gel (GlaxoSmithKline Con...	100302	n	
10030250	Voltarol 12 Hour Emulgel P 2.32% gel (Novartis Consumer H...	100302	n	
10030250	Voltarol 140mg medicated plasters (Novartis Consumer Heal...	100302	n	
10010100	Voltarol 25mg gastro-resistant tablets (Novartis Pharmace...	100101	y	yes_approved
10010100	Voltarol 50mg dispersible tablets (Novartis Pharmaceutica...	100101	y	yes_approved
10010100	Voltarol 50mg gastro-resistant tablets (Novartis Pharmace...	100101	y	yes_approved
10010100	Voltarol 75mg SR tablets (Novartis Pharmaceuticals UK Ltd)	100101	y	yes_approved
1001010C0BBAGAJ	VOLTAROL DISPERSIBLE TABLETS 50MG	100101	y	yes_approved
1001010C0BBAAAD	Voltarol Ec TABLETS 25MG	100101	y	yes_approved
1001010C0BBAAAD	VOLTAROL EC TABLETS 25MG	100101	y	yes_approved
1001010C0BBABAE	VOLTAROL EC TABLETS 50MG	100101	y	yes_approved
1001010C0BBAAAD	Voltarol Ec TABS 25MG	100101	y	yes_approved
1001010C0BBABAE	Voltarol Ec TABS 50MG	100101	y	yes_approved
1003020U0BBAAAA	Voltarol Emulgel Aqueous GEL 1%	100302	n	
1003020U0BBAAAA	VOLTAROL EMULGEL AQUEOUS GEL 1%	100302	n	
100302	Voltarol Emulgel P  Gel	100302	n	
100302	Voltarol Gel PATCH	100302	n	
100302	Voltarol Gel Patch  Medicated Plaster  1 %	100302	n	
10030250	Voltarol Pain-eze 1.16% Emulgel (Novartis Consumer Health...	100302	n	
10030250	Voltarol Pain-eze 1% Emulgel (Novartis Consumer Health UK...	100302	n	
100302	Voltarol Pain-Eze Emulgel  Gel  1 %	100302	n	
100101	Voltarol Rapid  Tablets  25 mg	100101	y	yes_approved
100101	VOLTAROL RAPID TABLETS 50MG	100101	y	yes_approved
1001010C0BBAFAF	Voltarol Retard  M/R Tablets  100 mg	100101	y	yes_approved
1001010C0BBAFAF	Voltarol Retard  M/R tablets  100 mg	100101	y	yes_approved
10010100	Voltarol Retard 100mg tablets (Novartis Pharmaceuticals U...	100101	y	yes_approved
1001010C0BBAHAL	VOLTAROL RETARD TABLET 75MG	100101	y	yes_approved
1001010C0BBAFAF	VOLTAROL RETARD TABLETS 100MG	100101	y	yes_approved
1001010C0BBAFAF	Voltarol Retard TABS 100MG	100101	y	yes_approved
1001010C0BBAFAF	Voltarol Retard-P42 100mg tablet SR	100101	y	yes_approved
1001010C0BBAFAF	VOLTAROL RETARD-P42 100mg tablet SR	100101	y	yes_approved
1001010C0BBAFAF	Voltarol retard-P42 100mg tablet SR	100101	y	yes_approved
1001010C0BBAHAL	Voltarol Sr  M/R Tablets  75 mg	100101	y	yes_approved
1001010C0BBAHAL	Voltarol Sr  M/R tablets  75 mg	100101	y	yes_approved
1001010C0BBAHAL	VOLTAROL SR TABLETS 75MG	100101	y	yes_approved
1001010C0BBAHAL	Voltarol Sr TABLETS 75MG	100101	y	yes_approved
1001010C0BBAHAL	VOLTAROL SR tablets TAB 75mg-P42 0	100101	y	yes_approved
1001010C0BBAHAL	Voltarol Sr TABS 75MG	100101	y	yes_approved
1001010C0BBAJAU	VOLTAROL SUPPS 50MG	100101	y	yes_approved
1001010C0BBABAE	VOLTAROL-P42 50MG TABLETS EC	100101	y	yes_approved
1502010I0BCABAC	XYLOCAINE 500 DOSE PUMP 50ML SPRAY 10%	150201	n	
1502010J0BBALAP	XYLOCAINE GEL 2%	150201	n	
1502010J0BBAXAY	Xylocaine With Adrenaline  Injection  1 %	150201	n	
1003020AABDAAAB	Zacin  Cream  0.025 %	100302	n	
10030251	Zacin 0.025% cream (Teva UK Ltd)	100302	n	
1003020AABDAAAB	ZACIN CREAM 0.025%	100302	n	
040702040BDAAAA	Zamadol  Capsules  50 mg	40702	y	yes_approved
40702	Zamadol 24hr  M/R tablets  400 mg	40702	y	yes_approved
040702040BDAEAJ	Zamadol Sr  M/R capsules  200 mg	40702	y	yes_approved
040702040BDABAG	Zamadol Sr CAPS 50MG	40702	y	yes_approved
040702040BDACAH	ZAMADOL SR CAPSULES 100MG	40702	y	yes_approved
040702040BDAEAJ	ZAMADOL SR CAPSULES 200MG	40702	y	yes_approved
4070200	Zapain 30mg/500mg caplets (Mercury Pharma Group Ltd)	40702	y	yes_approved
4070100	Zapain 30mg/500mg capsules (AMCo)	40701	y	yes_approved
4070100	Zapain 30mg/500mg capsules (Mercury Pharma Group Ltd)	40701	y	yes_approved
4070200	Zapain 30mg/500mg tablets (AMCo)	40702	y	yes_approved
4070100	Zapain 30mg/500mg tablets (AMCo)	40701	y	yes_approved
4070200	Zapain 30mg/500mg tablets (Mercury Pharma Group Ltd)	40702	y	yes_approved
40701	ZAPAIN CAPS	40701	y	yes_approved
0403010AABBAAAA	Zispin  Tablets  30 mg	40301	n	
0403010AABBAAAA	ZISPIN 30MG TABLET	40301	n	
4030400	ZISPIN SOLTAB 30mg	40304	n	
4030400	Zispin SolTab 30mg orodispersible tablets (Merck Sharp & ...	40304	n	
40304	Zispin Soltab TABS 30MG	40304	n	
40304	Zispin SolTab TABS 30mg	40304	n	
40304	zispin soltab TABS 30mg	40304	n	
0403010AABBAAAA	Zispin TABS 30MG	40301	n	
0407041Z0AAAAAA	ZOLMATRIPTAN 2.5MG TABLETS	40704	n	
4070401	Zolmitriptan  Nasal spray  5 mg/0.1 ml unit dose	40704	n	
4070401	Zolmitriptan  Nasal Spray  5 mg/dose	40704	n	
4070401	Zolmitriptan  Orodispersible tablets  2.5 mg	40704	n	
4070401	Zolmitriptan  Orodispersible Tablets (Sugar Free)  2.5 mg	40704	n	
4070401	Zolmitriptan  Orodispersible Tablets (Sugar Free)  5 mg	40704	n	
0407041Z0AAAAAA	Zolmitriptan  Tablets  2.5 mg	40704	n	
4070401	Zolmitriptan  Tablets  5 mg	40704	n	
4070401	Zolmitriptan 2.5mg orodispersible tablets sugar free	40704	n	
4070401	Zolmitriptan 2.5mg tablets	40704	n	
4070401	Zolmitriptan 5mg orodispersible tablets sugar free	40704	n	
4070401	Zolmitriptan 5mg tablets	40704	n	
4070401	Zolmitriptan 5mg/0.1ml nasal spray unit dose	40704	n	
4070401	ZOLMITRIPTAN SF ORODISPERSIBLE TABLETS 2.5MG	40704	n	
4070401	Zolmitriptan Sf Orodispersible TABS 2.5MG	40704	n	
4070401	Zolmitriptan Sf Orodispersible TABS 5MG	40704	n	
0407041Z0AAAAAA	ZOLMITRIPTAN TABLETS 2.5MG	40704	n	
0407041Z0AAAAAA	Zolmitriptan TABLETS 2.5MG	40704	n	
0407041Z0AAAAAA	Zolmitriptan TABS 2.5MG	40704	n	
4070401	Zolmitriptan Unit Dose Nasal SPRAY 5MG/0.1ML	40704	n	
0407041Z0BBAAAA	Zomig  Tablets  2.5 mg	40704	n	
0407041Z0BBAAAA	ZOMIG 2.5MG TAB	40704	n	
4070401	Zomig 5mg/0.1ml nasal spray 0.1ml unit dose (AstraZeneca ...	40704	n	
4070401	Zomig Rapimelt 2.5mg orodispersible tablets (AstraZeneca ...	40704	n	
4070401	Zomig Rapimelt Sf Orodispersible TABS 2.5MG	40704	n	
0407041Z0BBAAAA	ZOMIG TABLETS 2.5MG	40704	n	
0407020Q0BKAAEF	Zomorph  M/R capsules  10 mg	40702	y	yes_approved
4070200	Zomorph 10mg modified-release capsules (Archimedes Pharma...	40702	y	yes_approved
0407020Q0BKAAEF	ZOMORPH CAPSULES 10MG	40702	y	yes_approved
40801	Zonisamide  Capsules  100 mg	40801	n	
40801	Zonisamide  Capsules  25 mg	40801	n	
40801	Zonisamide  Capsules  50 mg	40801	n	
4080100	Zonisamide 100mg capsules	40801	n	
4080100	Zonisamide 25mg capsules	40801	n	
40801	Zonisamide CAPS 100MG	40801	n	
40801	Zonisamide CAPS 50MG	40801	n	
40801	ZONISAMIDE CAPSULES 100MG	40801	n	
40801	ZONISAMIDE CAPSULES 25MG	40801	n	
40801	ZONISAMIDE CAPSULES 50MG	40801	n	
040702040BBAFAF	Zydol  Soluble tablets  50 mg	40702	y	yes_approved
4070200	Zydol 50mg capsules (Grunenthal Ltd)	40702	y	yes_approved
040702040BBAAAA	Zydol CAPS 50MG	40702	y	yes_approved
040702040BBAAAA	ZYDOL CAPSULES 50MG	40702	y	yes_approved
4070200	Zydol SR 150mg tablets (Grunenthal Ltd)	40702	y	yes_approved
040702040BBACAC	ZYDOL SR TABLETS 100MG	40702	y	yes_approved
040702040BBADAD	ZYDOL SR TABLETS 150MG	40702	y	yes_approved
040702040BBACAC	Zydol Sr TABS 100MG	40702	y	yes_approved
040702040BBADAD	Zydol Sr TABS 150MG	40702	y	yes_approved
040702040BBAEAE	Zydol Sr TABS 200MG	40702	y	yes_approved
40702	ZYDOL XL TABLETS 200MG	40702	y	yes_approved
